timestamp,frame_idx,elapsed_sec,pupil_x,pupil_y,pupil_radius,heart_rate
2025-06-05T17:23:08.194606,1539,57.39,348.67,290.83,30.42,72.41
2025-06-05T17:23:08.225399,1540,57.42,348.67,290.83,30.42,72.42
2025-06-05T17:23:08.255194,1541,57.45,349.0,291.33,30.34,72.44
2025-06-05T17:23:08.288418,1542,57.48,348.67,291.17,30.46,72.45
2025-06-05T17:23:08.318319,1543,57.51,348.67,291.33,30.47,72.46
2025-06-05T17:23:08.348994,1544,57.54,348.67,291.33,30.47,72.48
2025-06-05T17:23:08.410772,1545,57.6,348.67,291.17,30.46,72.5
2025-06-05T17:23:08.442299,1546,57.63,348.5,290.67,30.82,72.52
2025-06-05T17:23:08.476308,1547,57.67,348.33,290.67,30.55,72.53
2025-06-05T17:23:08.502306,1548,57.69,348.33,290.67,30.55,72.54
2025-06-05T17:23:08.531311,1549,57.72,348.0,290.67,30.68,72.56
2025-06-05T17:23:08.547824,1550,57.74,348.33,290.67,30.55,72.56
2025-06-05T17:23:08.561828,1551,57.75,348.67,290.67,30.44,72.57
2025-06-05T17:23:08.577395,1552,57.77,348.67,290.67,30.44,72.58
2025-06-05T17:23:08.649182,1553,57.84,348.0,290.17,30.37,72.61
2025-06-05T17:23:08.676280,1554,57.87,348.33,290.17,30.25,72.62
2025-06-05T17:23:08.690184,1555,57.88,348.33,290.17,30.25,72.62
2025-06-05T17:23:08.703704,1556,57.9,348.17,290.17,30.3,72.63
2025-06-05T17:23:08.799603,1557,57.99,348.17,289.5,30.31,72.67
2025-06-05T17:23:08.829830,1558,58.02,348.17,289.5,30.31,72.69
2025-06-05T17:23:08.849389,1559,58.04,348.17,289.67,30.28,72.7
2025-06-05T17:23:08.874340,1560,58.07,348.17,289.67,30.28,72.71
2025-06-05T17:23:08.921453,1561,58.11,348.5,289.17,30.19,72.73
2025-06-05T17:23:08.936409,1562,58.13,348.17,289.17,30.3,72.73
2025-06-05T17:23:08.953920,1563,58.15,348.33,289.17,30.25,72.74
2025-06-05T17:23:08.966237,1564,58.16,348.17,289.17,30.3,72.75
2025-06-05T17:23:09.063029,1565,58.25,348.0,289.17,30.37,72.79
2025-06-05T17:23:09.078024,1566,58.27,348.33,289.17,30.25,72.8
2025-06-05T17:23:09.091941,1567,58.28,348.33,289.33,30.25,72.8
2025-06-05T17:23:09.107937,1568,58.3,348.17,289.33,30.32,72.81
2025-06-05T17:23:09.205180,1569,58.4,348.0,289.17,30.37,72.85
2025-06-05T17:23:09.237678,1570,58.43,348.0,289.17,30.37,72.87
2025-06-05T17:23:09.266719,1571,58.46,348.17,289.17,30.3,72.88
2025-06-05T17:23:09.298486,1572,58.49,348.17,289.0,30.38,72.9
2025-06-05T17:23:09.327780,1573,58.52,348.17,289.17,30.3,72.91
2025-06-05T17:23:09.358441,1574,58.55,347.83,288.5,30.43,72.92
2025-06-05T17:23:09.389803,1575,58.58,348.0,288.5,30.37,72.94
2025-06-05T17:23:09.420405,1576,58.61,348.0,288.5,30.37,72.95
2025-06-05T17:23:09.466552,1577,58.66,348.17,288.83,30.37,72.97
2025-06-05T17:23:09.498046,1578,58.69,347.67,289.0,30.54,72.99
2025-06-05T17:23:09.527829,1579,58.72,347.67,288.83,30.53,73.0
2025-06-05T17:23:09.559243,1580,58.75,347.67,288.83,30.53,73.02
2025-06-05T17:23:09.605725,1581,58.8,347.33,289.33,30.27,73.04
2025-06-05T17:23:09.635916,1582,58.83,347.33,289.33,30.27,73.05
2025-06-05T17:23:09.667702,1583,58.86,347.5,289.33,30.2,73.07
2025-06-05T17:23:09.699417,1584,58.89,347.5,289.33,30.54,73.08
2025-06-05T17:23:09.728151,1585,58.92,347.5,290.67,30.51,73.09
2025-06-05T17:23:09.759079,1586,58.95,347.5,290.83,30.43,73.11
2025-06-05T17:23:09.775083,1587,58.97,347.5,290.83,30.43,73.12
2025-06-05T17:23:09.791996,1588,58.98,347.5,290.83,30.43,73.12
2025-06-05T17:23:09.870142,1589,59.06,347.67,291.5,30.47,73.16
2025-06-05T17:23:09.902185,1590,59.09,347.33,291.33,30.58,73.17
2025-06-05T17:23:09.932237,1591,59.12,347.67,291.17,30.46,73.19
2025-06-05T17:23:09.962858,1592,59.15,347.83,291.17,30.4,73.2
2025-06-05T17:23:10.013748,1593,59.21,348.0,291.17,30.67,73.23
2025-06-05T17:23:10.036864,1594,59.23,348.0,291.17,30.67,73.24
2025-06-05T17:23:10.055616,1595,59.25,347.83,291.17,30.4,73.25
2025-06-05T17:23:10.070237,1596,59.26,347.83,291.33,30.38,73.25
2025-06-05T17:23:10.135127,1597,59.33,348.5,291.67,30.17,73.28
2025-06-05T17:23:10.166335,1598,59.36,348.67,291.5,30.47,73.3
2025-06-05T17:23:10.178691,1599,59.37,348.67,291.5,30.47,73.3
2025-06-05T17:23:10.195094,1600,59.39,348.67,291.5,30.47,73.31
2025-06-05T17:23:10.256855,1601,59.45,348.17,293.5,30.29,73.34
2025-06-05T17:23:10.288047,1602,59.48,348.17,293.67,30.28,73.36
2025-06-05T17:23:10.300030,1603,59.49,348.17,293.5,30.29,73.36
2025-06-05T17:23:10.316477,1604,59.51,348.0,293.83,30.27,73.37
2025-06-05T17:23:10.414486,1605,59.61,348.0,293.67,30.28,73.42
2025-06-05T17:23:10.441943,1606,59.63,348.5,293.17,30.08,73.43
2025-06-05T17:23:10.458457,1607,59.65,348.5,293.67,30.09,73.44
2025-06-05T17:23:10.471486,1608,59.66,348.5,293.17,30.08,73.44
2025-06-05T17:23:10.535085,1609,59.73,348.67,293.0,30.37,73.47
2025-06-05T17:23:10.551022,1610,59.74,348.67,293.0,30.37,73.48
2025-06-05T17:23:10.567484,1611,59.76,348.67,293.17,30.35,73.49
2025-06-05T17:23:10.582741,1612,59.77,348.67,293.0,30.37,73.5
2025-06-05T17:23:10.660836,1613,59.85,348.33,292.67,30.24,73.53
2025-06-05T17:23:10.690537,1614,59.88,348.33,292.67,30.55,73.55
2025-06-05T17:23:10.703743,1615,59.9,348.33,292.67,30.24,73.55
2025-06-05T17:23:10.719645,1616,59.91,348.5,292.67,30.17,73.56
2025-06-05T17:23:10.797701,1617,59.99,348.17,292.83,30.21,73.6
2025-06-05T17:23:10.813964,1618,60.01,347.83,292.83,30.31,73.61
